id,name,popularity,artist_id,artist_name,artist_popularity,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms
6aoGtdWXBkYQ2O2wnyIz2x,Not Ok,67,23fqKkggKUBHNkbKtXEls4,Kygo,89,11,0,4,0.0292,0.618,0.66,2.07e-06,0.325,-8.14,0.0372,0.408,105.0,210944
2Gl0FzuLxflY6nPifJp5Dr,First Time,66,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,0,4,0.197,0.633,0.592,0.0,0.099,-7.245,0.112,0.679,90.066,193511
7vHshinTU8161w69EPbabY,Younger - Kygo Remix,66,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.13,0.69,0.489,0.00022,0.0815,-7.938,0.0788,0.645,114.008,351579
27NV2KxoQ8WuLMqlTDI61F,Often - Kygo Remix,64,23fqKkggKUBHNkbKtXEls4,Kygo,89,7,0,4,0.123,0.523,0.491,0.0,0.331,-9.876,0.0491,0.408,80.156,234400
1tuXOJYN6CkgubpifHEm96,I'll Wait,66,23fqKkggKUBHNkbKtXEls4,Kygo,89,1,1,4,0.15,0.611,0.649,1.53e-05,0.105,-6.968,0.058,0.353,123.002,215361
3yCahvZAlGAvcrp7FLSYtZ,Take On Me - Kygo Remix,0,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,1,4,0.16,0.536,0.78,0.00079,0.137,-6.008,0.113,0.622,179.971,226667
6xTU6B6nFwKKTSZ9ySXS80,Remind Me to Forget,66,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.158,0.689,0.505,0.0,0.138,-6.389,0.0933,0.312,99.017,217293
1y4Kln6VEjQMpmHW7j9GeY,Cut Your Teeth - Kygo Remix,61,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,0,4,0.59,0.674,0.678,0.222,0.051,-8.452,0.0406,0.465,99.985,399013
3Kuu5vASpXK8oRsxOvau6P,Think About You,65,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,1,4,0.166,0.673,0.596,0.0,0.11,-7.891,0.0354,0.19,123.969,208567
6VP3410weACXiPCVLKSkOb,Not Ok - Frank Walker Remix,64,23fqKkggKUBHNkbKtXEls4,Kygo,89,2,1,4,0.0337,0.679,0.866,0.0,0.0688,-3.754,0.0566,0.441,121.927,183934
745bEQatiiXDtBe1AdQY2P,Beautiful,65,23fqKkggKUBHNkbKtXEls4,Kygo,89,11,0,4,0.0349,0.614,0.709,0.0,0.0904,-5.742,0.0428,0.269,123.843,217766
4aSfgWmRa9KsISD4Jmx7QB,This Town (feat. Sasha Sloan),65,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,0,4,0.506,0.736,0.449,6.63e-05,0.117,-7.956,0.0633,0.487,147.971,202280
5vDjcNbN4m9fxWcrpR64Wu,Say You Will,62,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.304,0.593,0.43,0.0,0.0896,-8.977,0.0431,0.0955,122.09,207898
4B6xQy8i7cVzKT8kPIhBY5,Feels Like Forever,63,23fqKkggKUBHNkbKtXEls4,Kygo,89,1,1,4,0.414,0.643,0.719,0.0,0.0744,-5.535,0.11,0.394,119.973,217247
4ODnJrz0C3AJ4DFv8YQhJ8,Sunrise (feat. Jason Walker),64,23fqKkggKUBHNkbKtXEls4,Kygo,89,6,1,4,0.211,0.636,0.6,0.0,0.141,-6.964,0.0288,0.476,100.051,214827
7gBj0VgcuAgkXkiRRYvSmK,Stay (feat. Maty Noyes),65,23fqKkggKUBHNkbKtXEls4,Kygo,89,8,1,4,0.0444,0.648,0.736,0.000137,0.171,-7.948,0.0385,0.378,103.027,239465
1SQbUQ8w21CxAhvkZvHN0u,Only Us,62,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,1,5,0.646,0.424,0.402,5.11e-06,0.104,-10.652,0.0617,0.199,82.002,202466
2DFT4mdft2yUPs7rX6coSd,Miami 82 - Kygo Remix,59,23fqKkggKUBHNkbKtXEls4,Kygo,89,2,0,4,0.177,0.708,0.6,0.119,0.0578,-7.099,0.0407,0.604,112.995,341947
7hd0ZLywUE3GZWNPXKBRGE,Could You Love Me,62,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,0,4,0.164,0.693,0.739,1.66e-06,0.0906,-6.682,0.0388,0.675,99.976,202053
6LJFgCd9wU2VptHEwz2Wl3,Starboy - Kygo Remix,59,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,0,4,0.207,0.752,0.606,1.26e-06,0.152,-7.162,0.0912,0.409,93.024,244720
6LMTqDK4uVR8XsCzel1nkH,To Die For,61,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.306,0.535,0.431,0.0,0.101,-8.071,0.0374,0.0954,129.797,230233
0toJeVTW2hHX9qYVmdOpBs,Electric Feel (Kygo Remix),57,23fqKkggKUBHNkbKtXEls4,Kygo,89,4,0,3,0.238,0.709,0.369,0.168,0.0704,-13.104,0.0488,0.373,102.01,390649
4gGIqmBDfECUFBOSYOoW3a,Follow,60,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.356,0.63,0.826,6.98e-06,0.136,-4.798,0.0449,0.239,116.039,175326
4sJqSKPc5fZ5OZ8JiVI44N,Stranger Things (feat. OneRepublic),64,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.234,0.604,0.661,0.0,0.0951,-5.914,0.0375,0.506,107.016,221440
52eycxprLhK3lPcRLbQiVk,How Would I Know,61,23fqKkggKUBHNkbKtXEls4,Kygo,89,7,1,4,0.538,0.514,0.539,0.00233,0.108,-9.332,0.105,0.153,123.7,180700
4Ufg9X9VocHbzKxXGhCOie,Hurting,60,23fqKkggKUBHNkbKtXEls4,Kygo,89,4,1,4,0.265,0.556,0.431,1.22e-06,0.0922,-9.631,0.0551,0.286,99.681,186325
1SXO3ChF6Wc9oEBaZpDYee,Don't Give Up on Love,60,23fqKkggKUBHNkbKtXEls4,Kygo,89,6,0,4,0.376,0.679,0.511,0.0,0.251,-8.289,0.0729,0.451,90.99,189750
2lN4uUYkGymwAL5hY6sSAd,The Truth,60,23fqKkggKUBHNkbKtXEls4,Kygo,89,7,0,4,0.166,0.629,0.539,0.0,0.189,-7.006,0.063,0.316,109.885,193747
2FiSTH0GYpIioUgjfzMIja,Stay (feat. Maty Noyes),63,23fqKkggKUBHNkbKtXEls4,Kygo,89,8,1,4,0.0444,0.648,0.736,0.000137,0.171,-7.948,0.0385,0.378,103.027,239465
3FZEv9JddkjHNFiMVxJYpS,Carry Me (feat. Julia Michaels),61,23fqKkggKUBHNkbKtXEls4,Kygo,89,7,1,4,0.486,0.621,0.551,0.0,0.115,-7.89,0.0474,0.222,105.052,233133
5FyxzFb5qOTtl9fCMFT20D,Shine (Kygo Remix),47,23fqKkggKUBHNkbKtXEls4,Kygo,89,4,1,4,0.413,0.703,0.603,0.00125,0.141,-8.687,0.161,0.309,112.015,281133
7vqUr6K2Js9Paq4kdNSOm6,Here for You (feat. Ella Henderson),62,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,1,4,0.535,0.68,0.772,0.0153,0.147,-5.995,0.0416,0.376,105.005,244510
6DsFZITJMPnh8z5XewfVmL,Raging (feat. Kodaline),63,23fqKkggKUBHNkbKtXEls4,Kygo,89,3,0,4,0.0498,0.55,0.689,0.0,0.207,-7.76,0.094,0.408,99.904,224487
6sonAwZ8ruHZVzdAwDYsfk,Never Let You Go (feat. John Newman),59,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,1,4,0.0741,0.735,0.747,0.0,0.103,-4.959,0.0837,0.555,123.025,232907
5nmHl233yo8XJvaNfdKAWU,Kids in Love (feat. The Night Game),59,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.399,0.499,0.673,1.21e-06,0.208,-4.505,0.0348,0.301,121.87,263400
6HsbMH5Bgkp4QgAp7MVZ8z,For What It's Worth (feat. Angus & Julia Stone),58,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,0,1,0.782,0.537,0.441,6.34e-05,0.118,-10.65,0.0821,0.103,104.601,183107
4fC6tDEFmSBBCRBUOPeQ8b,Think About You - Galantis Remix,56,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,1,4,0.0976,0.621,0.898,1.08e-05,0.404,-4.569,0.0401,0.332,124.018,181040
7ylOCfpjsuxM6w7W7b3W91,I See You (feat. Billy Raffoul),57,23fqKkggKUBHNkbKtXEls4,Kygo,89,4,0,4,0.483,0.68,0.513,7.05e-05,0.0975,-9.914,0.0365,0.272,106.953,228707
0j0DNujXWeupLpZobbABoo,Nothing Left (feat. Will Heard),59,23fqKkggKUBHNkbKtXEls4,Kygo,89,4,0,4,0.261,0.679,0.576,0.000113,0.366,-6.609,0.0402,0.348,154.09,236683
5UHuuQGEgMbZrYnHjQG9ny,Take on Me - Kygo Remix,56,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,1,4,0.159,0.535,0.78,0.000761,0.137,-6.008,0.113,0.622,179.964,226667
4SBqydJCEhcroni09XgT2c,ID - Ultra Music Festival Anthem,60,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,1,4,0.623,0.686,0.678,0.719,0.0971,-8.063,0.0425,0.338,105.005,289987
2FrYyDemG5M15U4qFO0ezK,Permanent,58,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.0123,0.64,0.636,0.0,0.0818,-6.718,0.0277,0.24,108.017,228280
2RUw2LryDJn4zqj6uN4TWw,Cruise,57,23fqKkggKUBHNkbKtXEls4,Kygo,89,7,1,4,0.316,0.635,0.424,0.0,0.139,-8.505,0.106,0.32,109.959,224333
52Lqdrj2yYAeFSTS2M24Si,Riding Shotgun (feat. Bonnie McKee),57,23fqKkggKUBHNkbKtXEls4,Kygo,89,6,0,4,0.117,0.817,0.854,1.07e-05,0.0413,-4.744,0.117,0.622,102.0,198280
59JreAiZzOF6pB8nIqEi20,Oasis (feat. Foxes),56,23fqKkggKUBHNkbKtXEls4,Kygo,89,8,1,4,0.138,0.606,0.67,6.6e-06,0.354,-6.807,0.047,0.212,119.96,237920
2Vhd5uZB4brKHmM0MNxkZo,Raging (feat. Kodaline),60,23fqKkggKUBHNkbKtXEls4,Kygo,89,3,0,4,0.0498,0.55,0.689,0.0,0.207,-7.76,0.094,0.408,99.904,224487
7gleE2w0CsjsWCs184n522,With You (feat. Wrabel),55,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.424,0.618,0.805,0.00796,0.332,-4.731,0.0463,0.335,101.022,210573
5SAckbSHhNJ41b3bn5XwPL,Happy Birthday (feat. John Legend),57,23fqKkggKUBHNkbKtXEls4,Kygo,89,3,1,4,0.31,0.596,0.576,0.0,0.112,-7.636,0.103,0.159,107.963,250467
2ErAwXXUgBGLXwm4IgZRQv,Sexual Healing - Kygo Radio Edit,46,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,0,4,0.567,0.659,0.796,0.0506,0.141,-7.29,0.0347,0.486,100.975,184760
6m3ZWIXhjoV76syT1j2oE9,Coming Over (feat. James Hersey),60,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,0,4,0.227,0.631,0.661,1.43e-06,0.166,-5.5,0.0999,0.698,174.031,178333
6PyxrogMU9imKqVtKx6840,Fragile,56,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.177,0.47,0.422,0.000216,0.0879,-7.474,0.0522,0.218,149.505,230961
2KHGTpNTXeD9Z9GjaKTwAV,First Time,54,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,0,4,0.225,0.551,0.59,0.0,0.102,-7.309,0.209,0.674,180.101,194333
4gek9UL5WceAq1qiZlhmGM,Firestone - Live Acoustic Version,58,23fqKkggKUBHNkbKtXEls4,Kygo,89,2,1,4,0.886,0.399,0.331,0.000839,0.103,-10.854,0.0336,0.278,104.599,226345
3vRvuatWmKcHhxbv6choLR,Fiction (feat. Tom Odell),54,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.0247,0.72,0.795,0.00194,0.116,-5.523,0.0332,0.429,110.038,243947
7ctdCk91bL7jjDx3hmbB5z,Dancer (Kygo Remix),48,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,0,4,0.0389,0.733,0.555,0.0254,0.609,-11.67,0.0401,0.839,119.999,394045
1twLxJP3DWzN4NDOV01sQ5,Epsilon - Original Mix,53,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,0,4,0.296,0.614,0.814,0.382,0.0645,-9.731,0.0515,0.345,128.024,364818
18YIDJGWXocUPFbAzTaq8g,Serious (feat. Matt Corby),52,23fqKkggKUBHNkbKtXEls4,Kygo,89,7,0,4,0.642,0.677,0.569,0.00119,0.509,-10.833,0.0927,0.288,100.06,234093
2fZW7ByWe46rGih0FtP2XK,Nothing Left (feat. Will Heard),53,23fqKkggKUBHNkbKtXEls4,Kygo,89,4,0,4,0.261,0.679,0.576,0.000113,0.366,-6.609,0.0402,0.348,154.09,236683
12q7yTtyZfJjObmss6FQi3,I'm in Love (feat. James Vincent McMorrow),50,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,1,4,0.293,0.628,0.603,0.0112,0.134,-7.117,0.0567,0.234,140.085,212107
6bqHegYlJ2ihL0rw3uW65e,Intro,50,23fqKkggKUBHNkbKtXEls4,Kygo,89,7,0,4,0.976,0.582,0.112,0.953,0.1,-17.008,0.0436,0.0679,95.012,128547
6HaA6tCGwWJBdMkDFqfHsH,Younger - Kygo Remix,41,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.133,0.691,0.488,0.000205,0.0815,-7.936,0.0788,0.63,114.011,351573
4QWSk7Ynu34r3EOHSwp9nI,You’re The Best Thing About Me - U2 Vs. Kygo,49,23fqKkggKUBHNkbKtXEls4,Kygo,89,2,1,4,0.00582,0.779,0.601,0.0,0.0875,-7.769,0.0858,0.694,117.059,256493
5nQojVsRxImTExfSXQ9qU2,Not Alone (feat. RHODES),48,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.343,0.674,0.587,7.9e-05,0.189,-9.21,0.0266,0.444,94.01,205307
19SEn5eUuuixwxFPNtrq7D,This Town (feat. Sasha Sloan & Gucci Mane) - Gucci Mane Edit,48,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,0,4,0.508,0.735,0.463,4.48e-06,0.0998,-7.764,0.0789,0.526,147.965,202267
6LIe9o2p1xfj72rx4NDY8k,First Time - Gryffin Remix,47,23fqKkggKUBHNkbKtXEls4,Kygo,89,3,1,4,0.0564,0.494,0.81,0.0,0.104,-4.37,0.0533,0.426,104.913,173440
0moiDyNUOMJ2G4TBajXfT4,Remind Me to Forget - Hook N Sling Remix,45,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.012,0.712,0.792,0.000282,0.285,-4.22,0.0366,0.621,105.002,217133
0hsEwB7RvpWOJYZnAF4j4E,Never Let You Go (feat. John Newman) - Acoustic Version,48,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,1,4,0.925,0.481,0.351,0.00735,0.112,-8.416,0.0421,0.189,125.13,239453
1laLEcn6nApj9iDC3934cU,Stargazing - Kaskade Remix,45,23fqKkggKUBHNkbKtXEls4,Kygo,89,2,0,4,0.115,0.568,0.593,0.0,0.48,-6.054,0.0325,0.453,101.997,183676
28WJb0ZNVvOL7AMVx1e9zP,Permanent - Sam Feldt Remix,46,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.0172,0.686,0.804,0.0,0.295,-6.488,0.0458,0.362,125.012,210000
26NxkBtVQTGnYhc7KM5tAM,You’re The Best Thing About Me - U2 Vs. Kygo,40,23fqKkggKUBHNkbKtXEls4,Kygo,89,2,1,4,0.00489,0.778,0.613,0.0,0.0807,-7.258,0.0886,0.69,117.058,257676
5Y3HmVn9SX73inOGfITcSn,Cut Your Teeth - Kygo Remix,31,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,0,4,0.581,0.71,0.678,0.0171,0.0992,-7.307,0.0479,0.497,100.008,227477
5CLrEjpbnLl0cHaSBQprlC,Stargazing (feat. Bergen Philharmonic Orchestra) - Orchestral Version,44,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.287,0.541,0.322,0.0,0.103,-13.628,0.0333,0.348,95.407,230457
5CR8jioIWEB0yaS4Ap2mz5,Kem Kan Eg Ringe (feat. Store P & Lars Vaular),52,23fqKkggKUBHNkbKtXEls4,Kygo,89,1,0,4,0.146,0.827,0.546,0.00473,0.163,-9.086,0.0763,0.526,101.965,198032
6yOpXepZKPzGnL1qfDQqy6,Remind Me to Forget - Young Bombs Remix,39,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.191,0.674,0.812,0.0,0.208,-4.696,0.0634,0.417,105.024,216000
1a6d3j3lDbmTvhczhiBHX3,Stole the Show - Live from Spotify London,44,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,0,4,0.807,0.379,0.396,0.0,0.686,-8.709,0.0707,0.207,81.237,258107
2QTXVDYQniCqKqmKcL0A5u,Take on Me - Kygo Remix,39,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,1,4,0.236,0.568,0.674,0.000469,0.147,-9.155,0.097,0.624,90.043,225680
5zb4vSFqjju8fXuPPHenHV,Remind Me to Forget - Syn Cole Remix,41,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.218,0.766,0.79,0.0,0.141,-3.244,0.0371,0.382,120.04,188787
6Jb3dtc7aHeh6z4u2KUt0H,I'm in Love (feat. James Vincent McMorrow),41,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,1,4,0.27,0.633,0.599,0.00671,0.128,-7.062,0.0576,0.274,140.072,212102
2ezQ7Qe2itIl6HvCbyqZXX,Never Let You Go (feat. John Newman) - Jack Wins Remix,40,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,1,4,0.0075,0.667,0.841,1.45e-05,0.7,-6.98,0.104,0.441,124.968,209467
0b683lyejYRh6CBWJQgExw,Kids in Love (feat. The Night Game) - Acoustic Version,40,23fqKkggKUBHNkbKtXEls4,Kygo,89,11,1,4,0.752,0.398,0.466,0.00311,0.135,-6.685,0.0345,0.166,120.194,245067
63x2ylSiGxGU7dG54upqI4,Riding Shotgun (feat. Bonnie McKee) - Ryan Riback Remix,39,23fqKkggKUBHNkbKtXEls4,Kygo,89,6,0,4,0.0101,0.719,0.743,1.82e-05,0.0371,-6.077,0.169,0.542,102.016,212493
5trlgFIh71c6O1aN7aexGX,Stargazing - Tariq Pijning Edit,41,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.418,0.566,0.309,0.0,0.221,-12.467,0.0258,0.174,99.009,207928
0zhBS3T33cnJUwfoOEmlCL,Kids in Love (feat. The Night Game) - The Him Remix,39,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.104,0.532,0.723,9.28e-06,0.114,-4.691,0.0449,0.181,125.071,195920
4G89w0Sp3mMIaXYOZKYSxT,Starboy - Kygo Remix,29,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,0,4,0.177,0.744,0.597,2.75e-06,0.152,-7.119,0.0888,0.435,93.001,244720
7oNXzyIYMhWr41xgbUKU0A,It Ain't Me,34,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.119,0.64,0.533,0.0,0.0864,-6.596,0.0706,0.515,99.968,220781
4q4N1cWEIR3jhjQeAsYCJR,Firestone - Fireworks Version,40,23fqKkggKUBHNkbKtXEls4,Kygo,89,11,0,4,0.875,0.371,0.355,1.41e-05,0.106,-8.694,0.0281,0.267,99.186,236373
2cMIeY4kMRP1uqBOTO0rR0,Stargazing - Piano Arrangement,33,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.983,0.394,0.407,0.909,0.11,-12.473,0.0442,0.255,112.409,256000
4lRoYfYdJjcAl1KUPZJ0xY,Cut Your Teeth - Kygo Radio Edit,24,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,0,4,0.581,0.71,0.678,0.0171,0.0992,-7.307,0.0479,0.497,100.008,227477
310h2Pz48pXuIVpN18uLvK,Sexual Healing - Kygo Remix,28,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,0,4,0.321,0.689,0.68,0.0211,0.0431,-7.196,0.0427,0.646,100.987,368317
42Biy57mEaVcTuNVzHspX3,Firestone - Live Acoustic Version,42,23fqKkggKUBHNkbKtXEls4,Kygo,89,2,1,4,0.88,0.401,0.329,0.000637,0.105,-11.035,0.0329,0.293,105.864,226347
3X1VGHVBfg0KuPwydRAEHT,Remind Me to Forget - Joe Mason Remix,31,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.201,0.676,0.571,0.0,0.333,-9.01,0.0945,0.561,105.002,227960
7CqkRU4p7zTfqihXvhdbp6,Family - Dirty Audio Remix,33,23fqKkggKUBHNkbKtXEls4,Kygo,89,11,1,4,0.0588,0.68,0.969,2.26e-06,0.0709,0.035,0.0971,0.575,150.039,182400
1EuOjnZOZrTR8cEdWI2LrF,Sexual Healing - Kygo Remix,22,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,0,4,0.321,0.689,0.68,0.0211,0.0431,-7.196,0.0427,0.646,100.987,368317
07NFjnVit10JWQZnMWjLZR,This Town - Piano Arrangement,23,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,0,4,0.985,0.326,0.287,0.92,0.117,-14.393,0.0577,0.154,151.943,236000
4b8c06npRu9OmIeQkGyMOI,Younger - Kygo Remix,23,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.13,0.69,0.489,0.00022,0.0815,-7.938,0.0788,0.645,114.008,351573
67lZAbrLuDQzIx5XncSUPB,Never Let You Go - Piano Arrangement,23,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,1,4,0.98,0.339,0.457,0.929,0.12,-11.85,0.0403,0.322,127.214,256000
5Y24Y0SGhWS72TXkUN9iIs,Younger - Kygo Remix,22,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.13,0.69,0.489,0.00022,0.0815,-7.938,0.0788,0.645,114.008,351579
3IKh7MwwROUAqZqupVuHqj,Younger - Kygo Remix,23,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.131,0.689,0.489,0.000212,0.0815,-7.94,0.0782,0.649,114.008,351579
2IVbA1FM9yjQaL5kcIga7h,Wait 2,33,23fqKkggKUBHNkbKtXEls4,Kygo,89,9,0,4,0.964,0.597,0.339,0.853,0.0741,-13.575,0.0577,0.808,180.035,178667
4yjrJ7Qj7YnkdaFWAL4ozw,Kids in Love - Piano Arrangement,22,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.971,0.32,0.373,0.906,0.115,-12.565,0.0435,0.228,137.959,264067
5MgybN4lUxdDcLwt21U7m1,Firestone - Radio Edit,13,23fqKkggKUBHNkbKtXEls4,Kygo,89,11,0,4,0.475,0.682,0.547,3.15e-06,0.461,-8.074,0.0379,0.385,113.892,199606
6hQrzpIIusM7BAFeELjtbQ,Stranger Things - Piano Arrangement,23,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.987,0.378,0.403,0.888,0.122,-12.875,0.0478,0.185,116.395,264000
4YsIhDNpTwwgucD5jQdil4,Stole the Snow - Instrumental MS Mix,23,23fqKkggKUBHNkbKtXEls4,Kygo,89,8,0,4,0.495,0.673,0.617,0.904,0.062,-9.155,0.107,0.0747,200.063,224826
4eNm5QVtXqaHfOKkE0XnOZ,It Ain't Me,21,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.116,0.642,0.52,0.0,0.14,-6.662,0.0888,0.453,99.927,219373
4Ob0GZYGmQ7qAR2hOo317g,Younger - Kygo Remix,17,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.13,0.69,0.489,0.00022,0.0815,-7.938,0.0788,0.645,114.008,351579
2YQex8jR0LPRbBSKcnPXyj,Higher Love,6,23fqKkggKUBHNkbKtXEls4,Kygo,89,8,1,4,0.0155,0.693,0.674,6.74e-06,0.098,-7.106,0.0349,0.443,103.952,228440
1meoSoWjtUGV1TBzRDANzo,Kygo - Instrumental,19,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,0,4,0.124,0.706,0.816,0.882,0.114,-9.856,0.0406,0.632,109.965,165818
7fWaeDlAHFY1UDDBBXQ6h0,Kygo Jo,35,23fqKkggKUBHNkbKtXEls4,Kygo,89,10,1,4,0.509,0.757,0.652,0.0,0.122,-8.958,0.238,0.638,100.928,214178
3HNpe2DdQqGF20fklQD6Lr,With You - Piano Arrangement,17,23fqKkggKUBHNkbKtXEls4,Kygo,89,0,1,4,0.993,0.359,0.128,0.913,0.0956,-16.494,0.0544,0.0909,93.91,238400
0r9fo29eoaEDvWPVBGlA3m,Sunrise - Piano Arrangement,18,23fqKkggKUBHNkbKtXEls4,Kygo,89,6,1,4,0.97,0.402,0.457,0.96,0.122,-11.25,0.0505,0.209,110.692,239200
1n3kdsfD5dMriTVr65RDNI,I See You - Piano Arrangement,18,23fqKkggKUBHNkbKtXEls4,Kygo,89,2,1,4,0.986,0.389,0.418,0.882,0.125,-12.442,0.0434,0.143,114.505,234700
1DtYSoWV0KnoWi4gy11nQA,Stargazing - Acoustic Cover,16,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,1,4,0.819,0.556,0.212,0.1,0.192,-16.045,0.0314,0.355,99.973,230400
4WctgnkTq9wIWLRP0Ucwhw,Coming Over (feat. James Hersey) - CRNKN Remix,25,23fqKkggKUBHNkbKtXEls4,Kygo,89,5,0,4,0.0119,0.745,0.725,0.0121,0.236,-6.394,0.234,0.354,91.954,240560
1a8tAQAzHIPQ00OPBXGWPz,No Eyes - Radio Edit,65,4mncDFjVLUa3s025Tct3Ry,Claptone,68,3,1,4,0.0289,0.93,0.483,0.00244,0.103,-9.925,0.0411,0.57,120.022,204992
4KKaV1zUcpDecobqLjwIkB,Physical - Claptone Remix,57,4mncDFjVLUa3s025Tct3Ry,Claptone,68,5,0,4,0.00029,0.722,0.928,0.9,0.43,-5.97,0.0341,0.875,124.988,189120
2uGWFmJYpJMUNhzG1Zg6LN,Heartbeat (feat. Nathan Nicholson),46,4mncDFjVLUa3s025Tct3Ry,Claptone,68,10,0,4,0.0177,0.812,0.648,0.311,0.0829,-7.916,0.0405,0.707,120.006,329538
6wp5tGVNQYpKJPo1s3WUEY,Liquid Spirit - Claptone Remix,62,4mncDFjVLUa3s025Tct3Ry,Claptone,68,4,1,4,0.00406,0.877,0.62,0.388,0.0549,-9.069,0.0549,0.296,120.997,383552
1MpgZsqOKUShsVyC2FhDRE,La Esperanza - Patrice Bäumel Remix,54,4mncDFjVLUa3s025Tct3Ry,Claptone,68,2,1,4,0.0119,0.651,0.78,0.917,0.112,-10.967,0.0375,0.318,123.006,409866
0QZdbOtajbimysXPJDkU3H,Drop The Pressure,60,4mncDFjVLUa3s025Tct3Ry,Claptone,68,8,1,4,0.101,0.699,0.869,0.21,0.0767,-5.212,0.0374,0.252,124.003,180991
2HMDEkX1TxJMdSNpsPXQZs,Cruising (So They Say) - Weiss Remix,57,4mncDFjVLUa3s025Tct3Ry,Claptone,68,0,1,4,0.00355,0.712,0.848,0.107,0.158,-7.779,0.0342,0.0568,122.025,242710
5kCnPMaiUNbPxDjL24gGkb,Under the Moon,58,4mncDFjVLUa3s025Tct3Ry,Claptone,68,11,0,4,0.0311,0.618,0.746,0.0742,0.333,-6.337,0.0258,0.611,121.002,194387
3SszoUr4IctcyAVkZo5WsH,"Long Days, Hot Nights - Claptone Radio Edit",48,4mncDFjVLUa3s025Tct3Ry,Claptone,68,11,0,4,0.0573,0.694,0.764,0.00914,0.435,-6.408,0.0404,0.516,121.949,166217
